Internal ID,Project Name,RERA ID,Developer,Type,Latitude,Longitude
5177,SVS Silver Woods,,SVS Constructions,Apartment,12.9580881,77.74037969999999
5178,Siddha Gardenia,,Living Space Developers,Plot,,
5179,Amsri White Pearl,,Amsri Builders,Apartment,13.0171725,77.76115500000002
5180,RMK SAS Swaroop,,R M K Projects,Apartment,,
5181,Max Gardens,,Maxworth Realty India Limited,Plot,,
5182,AR Jeevandi Krishna,,A R Group,Apartment,,
5183,Sai Parmesh,,Flourish Techno,Apartment,,
5184,Gurupriya 7th Hill,,Gurupriya Housing Pvt Ltd,Apartment,,
5185,Vayu Shakti,,Vayu Shakti Constructions,Apartment,,
5186,CARP Sumukha Meadows,,Carp Properties,Apartment,12.940716,77.4949773
5187,Confident Polaris  ll,,Confident Group,Plot,,
5188,SBC Sansu Regency,,SBC Pvt Ltd,Apartment,13.0292081,77.65886960000002
5189,Kruthi Seven Hills Residency,,Kruthi Developers Pvt Ltd,Apartment,,
5190,Esther Shelters,,Esther Enterprises,Plot,13.0592851,77.64676279999999
5191,Chaithanya Armadale Villa,,Chaithanya Projects Pvt Ltd,Villa or Rowhouse,12.9589649,77.7479832
5192,Dreamz Sagar,,Dreamz Infra India Pvt Ltd,Apartment,,
5193,Sycon Cressida,,Sycon Constructions,Apartment,13.0227753,77.65771869999999
5194,Happy Valley Pearl,PRM/KA/RERA/1251/310/PR/180130/002142,Happy Valley Developers,Apartment,12.9002417,77.5347668
5195,Vaastu Hill View,,Vaastu Structures,Apartment,12.9251762,77.5238064
5196,Malibu Enclave,,SA Group,Apartment,12.8728786,77.6426304
5197,Asritha Elegance,,Asrithas Group,Apartment,,
5198,Soorya Keerthi Elite,,Soorya Properties,Apartment,,
5199,Chithanya Elite,,Chaithanya Projects Pvt Ltd,Apartment,12.8857658,77.60146379999999
5200,Golden Lake View,,Golden Nest Builders And Developers,Apartment,,
5201,Saket Callipolis,,Saket Engineers Pvt Ltd,Apartment,12.9099067,77.6858709
5202,Habitat Eden Heights,PRM/KA/RERA/1251/446/PR/171014/000258,Habitat Ventures Bangalore,Apartment,12.9903635,77.7141836
5203,Pavani Pearl,,Pavani Group,Apartment,12.9852154,77.75576509999999
5204,Duo Harmony,,Duo Associates,Apartment,12.9834526,77.6488629
5205,Aithena Adithyas Palm Dwells,,Aithena Corporation,Villa or Rowhouse,,
5206,Esteem Misty Hills Plots,,Esteem Developers,Plot,13.3097909,77.70666709999999
5207,Manasa Sunnyvale,,Manasa Infra,Apartment,37.36883,-122.0363496
5208,Imperium Park Vista,,Imperium Constructions,Apartment,,
5209,Sahasra Maple,,Sahasra Builders And Developers,Apartment,,
5210,SLV Garuda Royal,,SLV Developers,Apartment,,
5211,Lakvin Sankranti Residency,,Lakvin Developers,Apartment,13.1413121,78.1361615
5212,Aesthetic Sunshine,,Aesthetic Constructions,Villa or Rowhouse,,
5213,Fortuna Icon,,Fortuna Constructions India Pvt Ltd,Apartment,13.0647583,77.58898909999999
5214,Reliaable Lake Vista,,Reliaable Developers,Plot,12.8970388,77.6664868
5215,Ashirwadh Ivy Paradise,,Ashirwadh Shelters and Builders,Plot,,
5216,Balaji Serenity,,Sri Balaji Constructions,Apartment,,
5217,Aashrayaa Eternia,,Aashraya Homes,Apartment,12.8844958,77.6279272
5218,Green Earth Atrium,PRM/KA/RERA/1251/446/PR/180131/001516,Green Earth Ventures,Apartment,12.9795289,77.7616429
5219,Wellnest Prashanthi County,,Wellnest India Projects Pvt Ltd,Plot,,
5220,Vertex Venezia,,Vertex Infras Builders,Apartment,12.9275105,77.7389938
5221,Akash Satellite Splendor,,Akash Homes,Apartment,,
5222,Hemadri Eagleview,,Hemadri Projects,Plot,,
5223,KV Lakefront,,Sri KV Infra,Apartment,,
5224,Shri Diya Ornate,,Shri Diya Projects P Ltd,Apartment,12.855965,77.785511
5225,Swathi Gardenia,,Swathi Constructions,Apartment,13.0590488,77.5931138
5226,NBR Classic,,NBR Land Developers Builders,Apartment,,
5227,Shakthi High Lands,,Shakthi Builders Developers,Apartment,13.0052421,77.7216784
5228,Vmaks Rangoli,,Vmaks Builders Private Limited,Apartment,12.8344209,77.6966884
5229,Nest Vibhav,,Nest Shades Pvt Ltd,Apartment,13.0589485,77.5966388
5230,CP SPR Comforts,,Carp Properties,Apartment,,
5231,VMR Srinivasam,,VMR Builders,Apartment,12.9720284,77.76643159999999
5232,Elegant Metropolis,,Elegant,Apartment,13.0001905,77.6216197
5233,Bairavi Cruz Luxor,,Bairavi Properties and Construction Pvt Ltd,Apartment,13.0273978,77.6380409
5234,Sumadhura Shangrilla,,Sumadhura,Apartment,12.983072,77.7183458
5235,TCH Civic Elegance,,The Creative Homes,Apartment,,
5236,Panchamukhi Sandeep Grand,,Divya Properties,Apartment,,
5237,Amrutha Lake View,,Willow Properties,Plot,,
5238,Paras Mane,,Paras Group,Apartment,12.924622,77.4915272
5239,SSV Coral,,SSV Projects Pvt Ltd,Apartment,13.0666157,77.6496469
5240,Sriven Empire,,Sriven Properties,Apartment,12.7870997,77.7500809
5241,Sterling Domain,,Value Shelters,Apartment,12.8408657,77.6451041
5242,Ajmera Stone Park,,Ajmera,Apartment,12.8373313,77.6509279
5243,Mahaveer Castel,,Mahaveer Group,Apartment,,
5244,TGS Cancun,,TGS Constructions Pvt Ltd,Apartment,21.1244033,-86.84020459999999
5245,RK The California County,,RK Enterprises,Plot,36.778261,-119.4179324
5246,Sri Lakumes Aero Residency,,Sri Lakume Shelters,Plot,,
5247,Nisarga Nandana,,Nirman Shelters Developers and Builders Pvt Ltd,Plot,12.7932775,77.61910139999999
5248,Avani Alpine,,Avani Builders Bangalore,Apartment,12.8324414,77.666304
5249,Pentagon Passiflora,,Pentagon Group,Villa or Rowhouse,12.86468,77.79696870000001
5250,Elegant Embassy,,Elegant Builders And Developers,Apartment,,
5251,Mayur Orchids,,Mayur Group,Villa or Rowhouse,,
5252,Suprabhata Nagara,,Vani Properties,Plot,,
5253,Samruddhi Bright Homes,,Samruddhi Homes,Apartment,12.9657331,77.7209748
5254,Pavani Sankaramangalam,,Pavani Group,Apartment,12.9710314,77.7510561
5255,CMRS Pinnacle,,CMRS Group,Apartment,,
5256,Sri Pearl Park,,Srinidhi Constructions,Apartment,12.9262372,77.4984721
5257,HM Tambourine,,H M Constructions,Apartment,12.9017185,77.5735697
5258,Vishnu Habitat,,Vishnu Developers,Apartment,12.9473997,77.7223696
5259,Sumukha Emerald,,Sumukha Projects,Apartment,12.8760101,77.5814283
5260,BSR Green Wood Empire Villas,,BSR Developers,Villa or Rowhouse,,
5261,Mana Carnations,,Mana Constructions Bangalore Private Ltd,Apartment,12.9261194,77.6718566
5262,SV Maple,,SV Infra Projects,Apartment,,
5263,Mohan Tranquil,,Mohan,Apartment,13.0073822,77.6614594
5264,Scion Lavendula,,Scion Group,Apartment,13.0071114,77.65738879999999
5265,Navami Rukmini,,Navami,Apartment,12.9885109,77.53706729999999
5266,ATZ Splendor,,ATZ Properties,Apartment,13.0582378,77.6298515
5267,PNR SLV Exotica,,PNR Group,Apartment,,
5268,Parthu Hallmark,,Parthu Estates Pvt Ltd,Apartment,12.9632862,77.75332
5269,Nipuna Heritage,,Sri Nipuna Shell Projects,Apartment,13.0638359,77.57464039999999
5270,Skyline Acacia,,Skyline Construction Ltd,Apartment,13.0237046,77.63129239999999
5271,VDB Amber,,Value Designbuild,Apartment,,
5272,Abhijit Apartments,,Narayan Enterprises,Apartment,,
5273,Viven Trails,,Viven Construction,Apartment,,
5274,Mahaveer Greens,,Mahaveer Group,Apartment,21.1904089,72.7801602
5275,Lakvinsar Paradise,,Aaryan Projects Ventures Pvt Ltd,Plot,,
5276,SSVR Lotus Pond,,SSVR Builders,Apartment,12.9369135,77.75098609999999
5277,Rite Grand Residency,,Riteway Projects Pvt Ltd,Apartment,13.0766714,77.55587229999999
5278,Ahad Silver Heights,,Ahad,Apartment,,
5279,Nandi Deepa,,Nandini Builders,Apartment,12.8638803,77.60080359999999
5280,Harsha Gateway,,Sree Harsha Developers,Apartment,12.9948553,77.7664726
5281,Mahaveer Residency,,Mahaveer Group,Apartment,12.8997493,77.59169279999999
5282,Arya Krishna Mansion,,Arya Krishna Builders,Apartment,13.0664985,77.5786881
5283,Pristine Elegance,,Pristine,Apartment,12.9003123,77.6374331
5284,Covenant Heritage Villa,,Covenant Builders Pvt Ltd,Villa or Rowhouse,,
5285,SRR Sai Chitari,,Sree Rajarajeswari Builders,Apartment,,
5286,Sri Vandana Orchid,,Vandana Infra Builders,Apartment,12.8798447,77.5855196
5287,Silicon Citi,,Sunshine Builders,Apartment,22.6451559,75.8335843
5288,Asrithas Signature,,Asrithas Group,Apartment,12.8931897,77.58469149999999
5289,Mathura Sapthagiri,,Sri Krishna Group,Apartment,27.4924134,77.673673
5290,Omkar Sarovar Apartment,,Pinnacle Developers,Apartment,12.9348421,77.5765326
5291,Cleartitle Smart House,,Cleartitle Properties,Villa or Rowhouse,,
5292,Sterling Hyde Park,,Zaffars Sterling Estates,Plot,13.264313,77.739813
5293,Sunny Brooks,,Samarkhand Group,Plot,,
5294,Prabhavathi Residency,,Prabhavathi,Apartment,12.8776439,77.61792439999999
5295,Vishal Nest,,Vishal Promoters and Builders,Apartment,,
5296,Jains Villa Vivianaa,,Jain Housing and Constructions Ltd,Villa or Rowhouse,12.7377387,77.6703173
5297,Crescent Harmony,,Crescent Constuctions,Apartment,,
5298,Atmos Oasis,,Atmos Builders,Apartment,12.7371729,77.70916919999999
5299,RMZ Woodsvale,,RMZ Homes,Apartment,12.998819,77.6004741
5300,Confident Hercules,,Confident Group,Plot,12.9143922,77.71579960000001
5301,B & B Raj Mandir Apartment,,B B Infrastructure Ltd,Apartment,,
5302,Nandi Park,,Nandini Builders,Apartment,12.8585474,77.5925667
5303,Kumar Kino Platinum,PRM/KA/RERA/1251/309/PR/170915/000222,Kumar Properties,Apartment,12.9857501,77.574748
5304,Churchill Monte Zion,,Churchill and Jerry Infra,Apartment,,
5305,Bluejay Pacific,,Bluejay Enterprises Pvt Ltd,Plot,,
5306,Daadys Gaarden,,Daadys Builders Pvt Ltd,Villa or Rowhouse,12.8255022,77.6928621
5307,Canopy Camelot,,Canopy Estates Pvt Ltd,Apartment,12.9611765,77.6036704
5308,Pyramid Banksia,,Pyramid,Apartment,,
5309,NAG Grandville,,NAG Projects,Plot,12.7171291,77.7366711
5310,Brahma Cyprus Oak,,Brahma Holdings,Apartment,,
5311,Unishire Pratyaksh,PRM/KA/RERA/1251/309/PR/180516/001685,Unishire Group,Apartment,12.9918206,77.5755227
5312,VDB Ochre,,Value Designbuild,Apartment,,
5313,SV Gardens,,S V Projects Land Developers,Plot,,
5314,Vishveshwarayya Nagar,,Leo Housing P Ltd,Plot,15.8701747,74.5060445
5315,SVM Paradise,,SV Groups,Apartment,12.9950081,77.681968
5316,SV Homes,,SLV Developers,Apartment,,
5317,Max Dharani,,Maxworth Realty India Limited,Plot,13.235842,77.727785
5318,Sanjana Vasudha,,Sanjana Buildtech Private Limited,Apartment,,
5319,SR Tamarind Tree,,S R Group Bangalore,Apartment,,
5320,Uber Paxina,PRM/KA/RERA/1251/310/PR/180313/001809,UBER Corp Infrastructure LLP,Apartment,12.9396938,77.5879017
5321,Hoysala Commanders Retreat,,Hoysala Projects,Apartment,13.0525217,77.57919129999999
5322,Aithena Rizwan Layout,,Aithena Corporation,Plot,,
5323,MCB Krishna,,MCB ASSETZ,Apartment,,
5324,Srinivasa Sai Poorna Premier,,Srinivasa Developers,Apartment,,
5325,Radiant Katriel,,Radiant Structures Private Limited,Apartment,12.9823547,77.7178437
5326,Veracious Park West,,Veracious Builders,Apartment,12.9763878,77.6435383
5327,Vars Rose Mont,,Vars Builders Pvt Ltd,Apartment,12.9723641,77.7151574
5328,JR Greenpark Meadows,,JR Housing,Plot,,
5329,Kay Arr Bikaner Corner,,Kay Arr And Co,Apartment,28.0229348,73.3119159
5330,Citadil Sharath Paradise,,Citadil Construction,Apartment,,
5331,Imperium Gladys,,Imperium Constructions,Apartment,,
5332,Chartered Alcove,,Chartered Housing,Apartment,,
5333,HSR Trinity,,Jai Bhuvan Builders Pvt Ltd,Apartment,12.8983007,77.63850769999999
5334,Punarjani Organic Village,,Punarjani Projects Pvt Ltd,Plot,12.9237073,77.72109809999999
5335,Maruthi Nandan,,Arihant Developers,Apartment,,
5336,Saijayini Sai Blossoms,,Saijayini Housing Promoters Private Limited,Plot,,
5337,Shivaganga Enfield,,Shivaganga Infra,Apartment,,
5338,Krishna Arya Elegant,PRM/KA/RERA/1251/310/PR/171230/002103,Syscon Developers Pvt Ltd,Apartment,13.0164737,77.54783069999999
5339,Jana Jeeva Habitat,,Jana Jeeva Estates,Apartment,12.9138279,77.6649345
5340,SLV Sapphire,,SLV Structures,Apartment,13.0740306,77.5209052
5341,Prashanthi Kuteera,,Shankar Associates,Villa or Rowhouse,,
5342,Spencer House,,Sethna Constructions,Apartment,51.5051673,-0.1402694
5343,Royal Fountain Square,,Royal Construction,Apartment,12.9851171,77.6781671
5344,NNR City,,NNR Properties Pvt Ltd,Plot,13.3974378,77.7336928
5345,Imperial Navkis Celeste,,Imperial Housing And Infrastructure,Apartment,13.0328598,77.56344670000001
5346,Arafa Opel,,Metro Builders Bangalore,Apartment,13.0253674,77.6360332
5347,Pranavah Springs,,Pranavah Promoters Pvt Ltd,Apartment,12.9625102,77.7056333
5348,NCN Gold,,NCN Developers,Apartment,13.0289924,77.6485013
5349,ALPS Aurora,,ALPS Prime Spaces Pvt Ltd,Apartment,12.8145655,77.67290059999999
5350,Royal Streak Nest,,Royal Developers and Promoters,Apartment,,
5351,Sahasra Grand,PRM/KA/RERA/1251/446/PR/180120/001790,Sahasra Builders And Developers,Apartment,13.03013,77.6434106
5352,Astro Green Park Regency,,Astro Builders Developers,Villa or Rowhouse,12.8933634,77.682602
5353,Heritage City,,Lakshman Builders and Developers,Plot,28.482125,77.07861989999999
5354,Gangothri Galaxy,,Gangothri Builders and Developers,Apartment,12.9107317,77.5713341
5355,Abhivrudhi SSR,,Abhivrudhi Property Developers,Plot,,
5356,Shwetha Paradise,,Shreedevi Developers Pvt Ltd,Apartment,,
5357,Prisha Golden Valley,,Prisha India,Plot,12.8822199,77.48359769999999
5358,Suraj Ganga Orchid,,Suraj Builders,Apartment,12.9491936,77.5746978
5359,Jayalakshmi Residency,,Jayalakshmi Builders,Apartment,13.6236647,79.429281
5360,Hillridge Residency,,SRR Homes,Apartment,,
5361,Sai Charita Green Oaks,PRM/KA/RERA/1251/446/PR/171214/001710,Sai Charita Builders,Apartment,13.0214857,77.65656539999999
5362,Vasavi Rainbow,,Vasavi Builders,Apartment,12.8498124,77.6454385
5363,K Raheja Jade Gardens,,K Raheja Corp,Plot,,
5364,SVD Gardens,,Nigama Properties,Plot,,
5365,Sai Ganesh Nilaya,,VK Shelters,Apartment,12.8810233,77.6563164
5366,Vertex Fairmount,,Vertex Infras Builders,Apartment,12.8776895,77.638043
5367,12 Square Apartment,,CMRS Group,Apartment,,
5368,ACTS Arcadia,PRM/KA/RERA/1251/446/PR/180119/000948,Corporate Leisure and Property,Apartment,,
5369,Deepicas Residency,,Gruha Deepika Builders,Apartment,12.9914814,77.6638153
5370,Green Happy Valley,,Green Environs Projects,Plot,22.2706713,114.1850396
5371,VGP Sai Gokul,,VGP Housing Private Limited,Apartment,,
5372,Nitesh Virgin Island,,Nitesh Estates,Apartment,18.335765,-64.896335
5373,CRV Dew Apartment,,CRV Global Infraa Ltd,Apartment,13.0727329,77.56178179999999
5374,Bharat Niliya,,Bharat Builder,Apartment,24.6490532,75.07206560000002
5375,P Square Bhagya,,P Square Properties,Apartment,,
5376,DS MAX Springfield,,DS MAX Properties Pvt Ltd,Apartment,13.0733246,77.66989
5377,Victory Harmony,,Victory,Apartment,13.0352497,77.595068
5378,HSV Pride,,HSV Group,Apartment,,
5379,Enrich NRI Villa,,Enrich Properties,Plot,,
5380,Bearys Harmony Homes,,Bearys Group,Apartment,,
